Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1214342,,5.4,6.5,,,,3.25,6.5,7.25,,,3.2,N1,Ha Tinh
HT1214347,,4.8,6.5,,,,3.0,6.25,6.5,,,2.0,N1,Ha Tinh
HT1216349,,7.4,6.5,,,,4.75,6.5,7.75,,,4.2,N1,Ha Tinh
HT1214367,,5.6,6.5,,,,3.75,7.0,7.0,,,3.4,N1,Ha Tinh
HT1213072,,4.0,6.5,,,,3.5,6.75,7.75,,,2.2,N1,Ha Tinh
HT1213068,,7.4,6.5,,,,7.5,8.5,8.75,,,2.4,N1,Ha Tinh
HT1215931,,4.8,6.5,,,,2.75,4.75,5.75,,,3.8,N1,Ha Tinh
HT1213063,,3.2,6.5,,,,3.25,5.75,8.0,,,2.6,N1,Ha Tinh
HT1216351,,5.8,6.5,,,,5.25,6.0,8.75,,,4.0,N1,Ha Tinh
HT1216352,,8.6,6.5,7.0,7.25,4.75,,,,,,4.8,N1,Ha Tinh
HT1213104,,4.4,6.5,,,,3.75,5.25,6.5,,,1.6,N1,Ha Tinh
HT1209090,,4.8,6.5,,,,2.0,5.0,5.75,,,2.6,N1,Ha Tinh
HT1214508,,5.6,6.5,4.0,3.75,3.0,,,,,,3.2,N1,Ha Tinh
HT1214335,,5.6,6.5,,,,4.0,5.5,7.25,,,2.2,N1,Ha Tinh
HT1215958,,5.6,6.5,,,,3.75,8.25,7.75,,,2.6,N1,Ha Tinh
HT1213167,,4.4,6.5,,,,4.5,6.0,7.25,,,4.0,N1,Ha Tinh
HT1214281,,7.2,6.5,3.0,5.5,4.0,,,,,,4.0,N1,Ha Tinh
HT1213163,,6.2,6.5,,,,7.5,6.0,9.0,,,4.0,N1,Ha Tinh
HT1214282,,5.4,6.5,,,,7.0,6.5,8.5,,,2.6,N1,Ha Tinh
HT1215955,,7.0,6.5,5.0,4.75,6.0,,,,,,6.0,N1,Ha Tinh
HT1213157,,6.2,6.5,,,,7.0,6.75,8.75,,,3.8,N1,Ha Tinh
HT1213154,,4.8,6.5,,,,3.0,5.25,7.25,,,4.2,N1,Ha Tinh
HT1214283,,5.0,6.5,,,,7.25,8.25,9.0,,,2.0,N1,Ha Tinh
HT1213148,,6.2,6.5,,,,6.25,7.25,9.0,,,7.8,N1,Ha Tinh
HT1213139,,6.2,6.5,,,,5.25,7.0,7.75,,,4.4,N1,Ha Tinh
HT1208886,,5.4,6.5,,,,6.5,6.0,8.0,,,1.8,N1,Ha Tinh
HT1214323,,4.6,6.5,,,,4.75,8.5,7.0,,,2.8,N1,Ha Tinh
HT1214328,,5.2,6.5,,,,5.0,7.0,6.25,,,3.2,N1,Ha Tinh
HT1216327,,5.6,6.5,,,,4.5,7.25,8.75,,,2.0,N1,Ha Tinh
HT1213117,,6.0,6.5,,,,6.0,7.75,9.0,,,4.4,N1,Ha Tinh
HT1214330,,6.8,6.5,,,,6.0,8.25,9.0,,,4.6,N1,Ha Tinh
HT1213053,,6.6,6.5,,,,4.5,6.75,7.0,,,4.0,N1,Ha Tinh
HT1213052,,5.4,6.5,,,,6.25,8.0,8.0,,,4.8,N1,Ha Tinh
HT1214373,,5.6,6.5,,,,5.25,7.5,7.5,,,3.6,N1,Ha Tinh
HT1214384,,4.2,6.5,,,,2.5,5.0,6.25,,,2.0,N1,Ha Tinh
HT1212929,,4.6,6.5,,,,3.75,7.5,6.5,,,2.0,N1,Ha Tinh
HT1215917,,5.6,6.5,,,,6.25,6.75,8.25,,,4.0,N1,Ha Tinh
HT1212917,,4.4,6.5,,,,6.25,6.25,6.0,,,3.6,N1,Ha Tinh
HT1212915,,6.4,6.5,,,,3.75,7.25,8.5,,,1.2,N1,Ha Tinh
HT1212900,,5.0,6.5,,,,5.5,7.5,8.5,,,3.0,N1,Ha Tinh
HT1215889,,6.2,6.5,,,,3.75,6.0,6.25,,,5.4,N1,Ha Tinh
HT1212874,,7.6,6.5,1.25,3.5,4.5,3.25,6.5,8.25,,,3.4,N1,Ha Tinh
HT1212868,,7.4,6.5,,,,7.0,7.25,8.0,,,3.2,N1,Ha Tinh
HT1215882,,6.4,6.5,,,,7.5,7.25,9.5,,,3.2,N1,Ha Tinh
HT1212863,,4.8,6.5,,,,4.5,6.5,8.75,,,3.0,N1,Ha Tinh
HT1212862,,6.0,6.5,,,,5.5,6.5,8.0,,,3.0,N1,Ha Tinh
HT1212861,,8.8,6.5,2.75,8.25,9.25,,,,,,2.8,N1,Ha Tinh
HT1212857,,5.0,6.5,,,,6.25,6.5,8.25,,,1.8,N1,Ha Tinh
HT1212855,,4.6,6.5,,,,5.75,7.25,8.0,,,3.4,N1,Ha Tinh
HT1212853,,4.6,6.5,,,,1.75,5.5,6.25,,,3.8,N1,Ha Tinh
HT1208621,,4.6,6.5,,,,2.75,6.5,6.0,,,1.2,N1,Ha Tinh
HT1214507,,7.0,6.5,6.0,6.75,5.0,,,,,,3.6,N1,Ha Tinh
HT1212934,,8.2,6.5,8.0,7.5,3.75,,,,,,2.6,N1,Ha Tinh
HT1212945,,5.4,6.5,,,,2.75,5.75,6.75,,,3.2,N1,Ha Tinh
HT1212956,,5.8,6.5,1.5,4.5,6.25,,,,,,3.0,N1,Ha Tinh
HT1215928,,8.4,6.5,7.25,3.75,4.75,,,,,,6.8,N1,Ha Tinh
HT1213032,,7.4,6.5,7.5,6.0,4.5,,,,,,5.0,N1,Ha Tinh
HT1214405,,7.0,6.5,,,,4.0,5.5,7.25,,,5.8,N1,Ha Tinh
HT1216358,,5.6,6.5,,,,3.75,4.75,7.75,,,4.0,N1,Ha Tinh
HT1216363,,4.4,6.5,,,,3.0,4.75,7.0,,,2.4,N1,Ha Tinh
HT1214418,,4.4,6.5,,,,3.75,7.5,8.75,,,3.2,N1,Ha Tinh
HT1214427,,6.0,6.5,,,,3.75,5.25,6.25,,,3.6,N1,Ha Tinh
HT1212997,,4.4,6.5,,,,5.75,7.25,7.75,,,3.6,N1,Ha Tinh
HT1214430,,6.0,6.5,,,,6.5,6.5,8.75,,,3.0,N1,Ha Tinh
HT1214454,,5.2,6.5,,,,4.5,6.25,7.5,,,3.8,N1,Ha Tinh
HT1212991,,7.2,6.5,4.0,4.25,4.5,,,,,,3.0,N1,Ha Tinh
HT1212979,,6.4,6.5,4.75,6.0,3.5,,,,,,4.4,N1,Ha Tinh
HT1212978,,6.8,6.5,6.0,6.25,3.75,,,,,,3.4,N1,Ha Tinh
HT1212972,,6.2,6.5,,,,5.0,4.25,7.5,,,5.4,N1,Ha Tinh
HT1212965,,5.8,6.5,,,,3.75,6.25,7.75,,,4.2,N1,Ha Tinh
HT1214436,,6.0,6.5,,,,8.25,8.0,9.0,,,4.0,N1,Ha Tinh
HT1214439,,5.6,6.5,,,,4.5,7.25,8.0,,,2.8,N1,Ha Tinh
HT1214192,,7.0,6.5,6.5,5.75,4.0,,,,,,2.4,N1,Ha Tinh
HT1209650,,5.2,6.5,,,,4.0,6.25,7.25,,,4.0,N1,Ha Tinh
HT1210576,,7.8,6.5,8.25,6.75,5.5,,,,,,3.0,N1,Ha Tinh
HT1210229,,5.0,6.5,,,,7.0,8.0,6.75,,,2.2,N1,Ha Tinh
HT1209784,,9.4,6.5,9.5,5.75,6.0,,,,,,10.0,N1,Ha Tinh
HT1210357,,6.6,6.5,6.75,5.25,3.5,,,,,,3.0,N1,Ha Tinh
HT1209934,,4.4,6.5,,,,2.75,6.0,6.0,,,2.8,N1,Ha Tinh
HT1209782,,6.4,6.5,,,,4.0,6.5,7.75,,,2.4,N1,Ha Tinh
HT1210653,,7.2,6.5,,,,3.0,7.0,8.25,,,7.8,N1,Ha Tinh
HT1210898,,7.0,6.5,5.25,4.75,2.75,,,,,,3.2,N1,Ha Tinh
HT1209411,,5.6,6.5,,,,4.75,6.5,8.75,,,3.6,N1,Ha Tinh
HT1210455,,5.0,6.5,,,,6.0,8.25,7.0,,,3.8,N1,Ha Tinh
HT1210362,,4.0,6.5,,,,3.25,7.0,9.5,,,2.6,N1,Ha Tinh
HT1211324,,8.0,6.5,6.0,4.25,2.75,,,,,,8.0,N1,Ha Tinh
HT1211325,,4.4,6.5,,,,4.25,6.0,7.25,,,2.6,N1,Ha Tinh
HT1209632,,6.8,6.5,4.5,6.5,5.75,,,,,,2.8,N1,Ha Tinh
HT1211329,,3.0,6.5,,,,3.0,5.25,6.5,,,2.6,N1,Ha Tinh
HT1211174,,7.6,6.5,,,,5.0,6.75,7.5,,,7.0,N1,Ha Tinh
HT1209787,,6.8,6.5,,,,2.25,6.0,7.75,,,4.6,N1,Ha Tinh
HT1210794,,6.2,6.5,,,,7.0,8.75,8.75,,,4.6,N1,Ha Tinh
HT1210048,,3.0,6.5,,,,3.5,5.75,7.5,,,1.8,N1,Ha Tinh
HT1209593,,7.8,6.5,4.75,7.5,6.75,,,,,,5.4,N1,Ha Tinh
HT1210465,,6.0,6.5,,,,6.25,5.25,7.5,,,3.6,N1,Ha Tinh
HT1210228,,6.2,6.5,,,,4.25,7.5,6.5,,,1.6,N1,Ha Tinh
HT1211186,,5.0,6.5,,,,2.75,7.0,6.25,,,2.6,N1,Ha Tinh
HT1210224,,6.0,6.5,,,,5.75,7.5,8.75,,,4.0,N1,Ha Tinh
HT1211043,,4.8,6.5,,,,4.5,6.25,7.25,,,4.8,N1,Ha Tinh
HT1210470,,4.2,6.5,,,,4.0,5.75,7.5,,,3.6,N1,Ha Tinh
HT1210640,,3.4,6.5,,,,2.5,5.5,7.5,,,2.2,N1,Ha Tinh
HT1209535,,7.4,6.5,6.25,4.75,5.25,,,,,,2.8,N1,Ha Tinh
HT1210636,,4.0,6.5,,,,4.25,5.75,7.75,,,2.2,N1,Ha Tinh
HT1211079,,5.4,6.5,,,,4.75,6.25,6.5,,,2.8,N1,Ha Tinh
HT1211077,,6.2,6.5,,,,5.75,7.5,9.25,,,2.4,N1,Ha Tinh
HT1210483,,6.4,6.5,,,,6.25,8.5,7.5,,,4.6,N1,Ha Tinh
HT1210878,,2.8,6.5,,,,7.5,8.25,8.75,,,3.6,N1,Ha Tinh
HT1209764,,5.8,6.5,,,,4.25,7.0,8.75,,,3.4,N1,Ha Tinh
HT1210660,,6.8,6.5,,,,4.0,7.0,8.5,,,3.6,N1,Ha Tinh
HT1210419,,7.4,6.5,6.5,6.5,5.0,,,,,,3.2,N1,Ha Tinh
HT1209515,,5.2,6.5,,,,3.75,6.25,6.75,,,5.4,N1,Ha Tinh
HT1211159,,4.8,6.5,,,,8.0,7.5,9.25,,,2.8,N1,Ha Tinh
HT1209735,,3.6,6.5,,,,3.5,4.5,5.25,,,3.2,N1,Ha Tinh
HT1211346,,7.4,6.5,,,,5.75,8.25,8.25,,,5.0,N1,Ha Tinh
HT1209453,,5.4,6.5,,,,4.75,8.25,7.75,,,4.4,N1,Ha Tinh
HT1210444,,4.6,6.5,,,,4.0,6.5,6.5,,,2.2,N1,Ha Tinh
HT1210286,,3.8,6.5,,,,7.5,8.0,7.75,,,3.4,N1,Ha Tinh
HT1211153,,6.4,6.5,,,,4.25,7.0,7.75,,,2.2,N1,Ha Tinh
HT1209763,,8.8,6.5,8.25,8.0,3.0,,,,,,6.4,N1,Ha Tinh
HT1211353,,5.0,6.5,,,,4.75,6.5,8.0,,,2.2,N1,Ha Tinh
HT1209454,,4.8,6.5,,,,3.5,5.75,6.75,,,2.8,N1,Ha Tinh
HT1210428,,5.4,6.5,,,,8.0,8.5,7.5,,,2.8,N1,Ha Tinh
HT1209379,,3.2,6.5,,,,1.75,6.5,7.75,,,3.2,N1,Ha Tinh
HT1210285,,4.2,6.5,,,,3.75,,,,,,,Ha Tinh
HT1211359,,5.6,6.5,,,,5.0,6.25,8.75,,,4.4,N1,Ha Tinh
HT1209736,,5.6,6.5,,,,3.0,5.25,7.5,,,3.4,N1,Ha Tinh
HT1210093,,4.8,6.5,,,,4.75,7.0,7.25,,,4.2,N1,Ha Tinh
HT1209380,,4.8,6.5,,,,6.25,8.25,7.75,,,4.2,N1,Ha Tinh
HT1211163,,7.8,6.5,7.0,2.75,4.25,,,,,,8.6,N1,Ha Tinh
HT1210088,,6.2,6.5,5.25,4.75,3.75,,,,,,3.0,N1,Ha Tinh
HT1211168,,6.6,6.5,6.75,4.25,4.75,,,,,,4.8,N1,Ha Tinh
HT1209747,,5.0,6.5,,,,4.25,5.25,7.75,,,4.4,N1,Ha Tinh
HT1210083,,8.6,6.5,7.5,8.0,4.0,,,,,,3.8,N1,Ha Tinh
HT1211171,,8.0,6.5,7.75,7.25,5.0,,,,,,4.0,N1,Ha Tinh
HT1210154,,6.0,6.5,,,,5.75,7.0,7.25,,,2.4,N1,Ha Tinh
HT1209587,,4.4,6.5,,,,4.5,4.25,6.5,,,3.2,N1,Ha Tinh
HT1209588,,6.6,6.5,,,,5.0,7.0,7.0,,,3.0,N1,Ha Tinh
HT1209753,,4.2,6.5,,,,4.0,6.75,7.75,,,2.6,N1,Ha Tinh
HT1210077,,7.4,6.5,7.5,6.25,3.5,,,,,,3.0,N1,Ha Tinh
HT1209754,,7.0,6.5,,,,5.25,7.0,8.5,,,5.8,N1,Ha Tinh
HT1209760,,6.2,6.5,,,,4.0,7.5,8.0,,,4.0,N1,Ha Tinh
HT1211330,,4.4,6.5,,,,4.75,6.25,7.5,,,2.6,N1,Ha Tinh
HT1210875,,9.0,6.5,8.75,4.25,4.25,,,,,,6.2,N1,Ha Tinh
HT1209546,,3.2,6.5,,,,2.5,7.25,7.25,,,3.0,N1,Ha Tinh
HT1211200,,6.2,6.5,,,,3.25,5.25,8.75,,,2.8,N1,Ha Tinh
HT1210542,,8.0,6.5,6.75,6.75,4.5,,,,,,3.0,N1,Ha Tinh
HT1210835,,7.2,6.5,,,,5.5,6.75,8.0,,,4.2,N1,Ha Tinh
HT1209956,,6.2,6.5,,,,4.75,6.75,8.25,,,4.6,N1,Ha Tinh
HT1210543,,6.8,6.5,6.0,5.75,3.75,,,,,,3.0,N1,Ha Tinh
HT1209887,,5.2,6.5,4.75,4.5,4.0,,,,,,4.4,N1,Ha Tinh
HT1211061,,8.8,6.5,5.25,6.25,7.25,,,,,,6.4,N1,Ha Tinh
HT1209960,,3.6,6.5,,,,3.0,6.0,7.75,,,1.8,N1,Ha Tinh
HT1211259,,4.0,6.5,,,,4.5,6.25,9.25,,,3.2,N1,Ha Tinh
HT1210976,,7.6,6.5,6.0,8.0,5.0,,,,,,2.0,N1,Ha Tinh
HT1210968,,7.6,6.5,5.75,5.25,4.75,,,,,,4.0,N1,Ha Tinh
HT1209963,,5.6,6.5,,,,6.0,6.25,6.5,,,4.8,N1,Ha Tinh
HT1210332,,5.4,6.5,,,,5.75,5.5,8.0,,,3.0,N1,Ha Tinh
HT1209970,,4.8,6.5,,,,7.0,,,,,,,Ha Tinh
HT1211062,,6.8,6.5,3.0,5.0,5.5,,,,,,5.2,N1,Ha Tinh
HT1209396,,2.8,6.5,,,,3.25,7.0,7.75,,,3.4,N1,Ha Tinh
HT1210191,,6.8,6.5,,,,3.75,6.0,7.25,,,3.2,N1,Ha Tinh
HT1209895,,4.8,6.5,,,,3.5,5.25,7.25,,,4.4,N1,Ha Tinh
HT1209399,,3.8,6.5,,,,4.0,3.75,6.75,,,1.8,N1,Ha Tinh
HT1210546,,5.8,6.5,,,,5.5,5.75,8.5,,,2.4,N1,Ha Tinh
HT1210818,,3.0,6.5,,,,3.5,6.25,,,,,,Ha Tinh
HT1210548,,5.6,6.5,,,,7.25,7.75,9.0,,,3.2,N1,Ha Tinh
HT1209903,,4.8,6.5,,,,3.0,6.75,7.25,,,2.2,N1,Ha Tinh
HT1209616,,7.0,6.5,,,,5.25,6.25,7.75,,,7.0,N1,Ha Tinh
HT1211229,,4.6,6.5,,,,4.5,5.75,7.75,,,3.4,N1,Ha Tinh
HT1210824,,5.8,6.5,,,,7.0,8.0,8.5,,,4.8,N1,Ha Tinh
HT1210575,,4.6,6.5,,,,4.0,6.25,8.25,,,4.4,N1,Ha Tinh
HT1211231,,4.8,6.5,,,,6.0,7.0,7.0,,,3.4,N1,Ha Tinh
HT1210555,,4.8,6.5,,,,5.75,7.75,8.75,,,4.6,N1,Ha Tinh
HT1209946,,5.2,6.5,,,,4.25,7.0,8.25,,,5.8,N1,Ha Tinh
HT1209433,,7.8,6.5,6.5,6.5,8.25,,,,,,4.4,N1,Ha Tinh
HT1210186,,7.0,6.5,,,,3.25,7.0,6.75,,,2.2,N1,Ha Tinh
HT1209941,,5.6,6.5,,,,4.25,3.75,6.5,,,4.2,N1,Ha Tinh
HT1210587,,2.8,6.5,,,,3.5,4.25,7.0,,,5.6,N1,Ha Tinh
HT1211054,,5.2,6.5,,,,5.25,6.75,8.75,,,3.8,N1,Ha Tinh
HT1210314,,4.6,6.5,,,,2.5,4.75,5.75,,,2.2,N1,Ha Tinh
HT1210350,,6.6,6.5,5.5,4.5,2.0,2.25,4.25,6.0,,,4.6,N1,Ha Tinh
HT1210622,,5.8,6.5,,,,5.0,6.0,8.5,,,4.0,N1,Ha Tinh
HT1211201,,3.2,6.5,,,,5.75,6.0,7.0,,,2.2,N1,Ha Tinh
HT1210975,,5.6,6.5,,,,5.5,6.0,8.75,,,3.2,N1,Ha Tinh
HT1209836,,8.8,6.5,8.75,5.0,4.75,,,,,,8.6,N1,Ha Tinh
HT1211291,,5.2,6.5,,,,4.5,4.5,7.0,,,3.8,N1,Ha Tinh
HT1210002,,8.2,6.5,7.25,6.25,3.75,,,,,,4.8,N1,Ha Tinh
HT1210001,,8.0,6.5,8.75,6.75,5.5,,,,,,3.6,N1,Ha Tinh
HT1210490,,5.6,6.5,,,,2.75,6.75,8.75,,,5.2,N1,Ha Tinh
HT1209841,,9.0,6.5,8.25,7.25,4.25,,,,,,4.0,N1,Ha Tinh
HT1210615,,5.6,6.5,4.75,4.75,5.0,,,,,,4.6,N1,Ha Tinh
HT1210309,,6.6,6.5,,,,4.25,6.5,6.75,,,2.6,N1,Ha Tinh
HT1210496,,5.8,6.5,,,,5.0,6.75,9.25,,,3.4,N1,Ha Tinh
HT1211282,,5.8,6.5,,,,3.5,7.75,8.25,,,2.6,N1,Ha Tinh
HT1209860,,5.8,6.5,,,,4.5,8.25,8.0,,,3.6,N1,Ha Tinh
HT1211279,,5.8,6.5,,,,7.0,7.5,8.75,,,3.4,N1,Ha Tinh
HT1210813,,6.4,6.5,5.75,6.0,3.5,,,,,,5.6,N1,Ha Tinh
HT1210855,,3.6,6.5,,,,4.5,6.0,,,,,,Ha Tinh
HT1209501,,2.8,6.5,,,,3.75,4.0,7.5,,,2.2,N1,Ha Tinh
HT1211208,,8.8,6.5,8.0,3.5,5.75,,,,,,7.8,N1,Ha Tinh
HT1209864,,5.6,6.5,,,,4.5,6.25,8.75,,,4.4,N1,Ha Tinh
HT1211051,,5.6,6.5,,,,4.75,5.5,6.25,,,3.2,N1,Ha Tinh
HT1210201,,6.0,6.5,,,,2.5,5.75,7.0,,,2.4,N1,Ha Tinh
HT1211273,,5.8,6.5,,,,4.0,6.0,7.5,,,5.8,N1,Ha Tinh
HT1210847,,7.8,6.5,5.5,7.0,5.0,,,,,,5.2,N1,Ha Tinh
HT1211271,,8.0,6.5,6.25,6.5,5.25,,,,,,4.2,N1,Ha Tinh
HT1210969,,6.6,6.5,,,,4.75,7.0,9.25,,,3.4,N1,Ha Tinh
HT1211063,,6.4,6.5,,,,4.5,5.75,8.25,,,4.6,N1,Ha Tinh
HT1210312,,3.4,6.5,,,,4.0,5.5,5.75,,,2.4,N1,Ha Tinh
HT1210537,,5.8,6.5,,,,5.5,7.75,8.5,,,9.0,N1,Ha Tinh
HT1210538,,4.2,6.5,,,,6.0,6.5,8.5,,,2.6,N1,Ha Tinh
HT1211360,,5.6,6.5,,,,4.75,5.5,6.5,,,3.2,N1,Ha Tinh
HT1209932,,7.4,6.5,6.25,4.5,3.0,,,,,,4.0,N1,Ha Tinh
HT1211013,,8.6,6.5,,,,4.75,7.75,8.25,,,4.6,N1,Ha Tinh
HT1209655,,6.8,6.5,4.5,4.75,4.0,,,,,,3.0,N1,Ha Tinh
HT1211369,,6.2,6.5,,,,3.0,7.0,7.0,,,3.8,N1,Ha Tinh
HT1211110,,6.0,6.5,5.0,6.75,5.0,,,,,,3.6,N1,Ha Tinh
HT1210395,,7.0,6.5,,,,5.0,7.0,9.25,,,3.6,N1,Ha Tinh
HT1210747,,6.0,6.5,,,,3.25,7.25,7.75,,,3.0,N1,Ha Tinh
HT1209697,,6.4,6.5,,,,7.25,6.0,7.75,,,3.2,N1,Ha Tinh
HT1210997,,4.0,6.5,,,,5.0,5.25,7.75,,,3.0,N1,Ha Tinh
HT1210688,,6.6,6.5,,,,5.0,7.25,8.75,,,5.6,N1,Ha Tinh
HT1210271,,5.0,6.5,,,,5.0,6.25,7.0,,,2.6,N1,Ha Tinh
HT1211010,,6.0,6.5,,,,6.75,7.25,8.5,,,3.4,N1,Ha Tinh
HT1210394,,4.2,6.5,,,,3.75,5.5,,,,,,Ha Tinh
HT1210381,,6.2,6.5,,,,4.5,6.75,8.25,,,4.0,N1,Ha Tinh
HT1210139,,7.4,6.5,4.25,7.25,3.5,,,,,,2.6,N1,Ha Tinh
HT1210921,,6.0,6.5,,,,,,,,,4.6,N1,Ha Tinh
HT1211388,,7.4,6.5,,,,6.0,7.0,8.75,,,3.4,N1,Ha Tinh
HT1210923,,4.8,6.5,,,,6.25,7.25,9.0,,,3.4,N1,Ha Tinh
HT1210701,,6.4,6.5,,,,4.75,6.25,8.25,,,2.4,N1,Ha Tinh
HT1211374,,9.0,6.5,7.25,7.25,4.75,,,,,,3.0,N1,Ha Tinh
HT1210693,,5.8,6.5,,,,4.5,6.5,9.0,,,6.0,N1,Ha Tinh
HT1211106,,,6.5,,,,5.75,6.25,,,,,,Ha Tinh
HT1210276,,7.4,6.5,6.75,3.5,4.5,,,,,,6.8,N1,Ha Tinh
HT1210397,,6.6,6.5,,,,5.25,6.75,8.75,,,3.6,N1,Ha Tinh
HT1210272,,7.8,6.5,4.25,6.0,5.25,,,,,,4.4,N1,Ha Tinh
HT1210250,,6.0,6.5,,,,4.5,5.75,8.0,,,2.8,N1,Ha Tinh
HT1211397,,4.2,6.5,,,,9.5,8.5,7.0,,,3.2,N1,Ha Tinh
HT1209555,,9.0,6.5,7.0,7.75,5.25,,,,,,5.6,N1,Ha Tinh
HT1209672,,6.2,6.5,,,,6.75,7.0,9.5,,,3.2,N1,Ha Tinh
HT1209667,,2.8,6.5,,,,8.25,7.75,9.0,,,3.0,N1,Ha Tinh
HT1210127,,6.8,6.5,,,,4.75,6.25,6.75,,,6.0,N1,Ha Tinh
HT1209659,,5.0,6.5,,,,4.25,6.5,7.75,,,3.8,N1,Ha Tinh
HT1209673,,7.6,6.5,7.25,6.5,6.0,,,,,,3.6,N1,Ha Tinh
HT1209676,,3.4,6.5,,,,4.0,4.5,7.25,,,3.0,N1,Ha Tinh
HT1209711,,4.6,6.5,,,,6.0,7.0,5.75,,,2.6,N1,Ha Tinh
HT1210389,,8.4,6.5,6.75,3.25,4.5,,,,,,7.6,N1,Ha Tinh
HT1210401,,6.8,6.5,4.5,4.0,3.0,,,,,,3.2,N1,Ha Tinh
HT1210993,,4.4,6.5,,,,2.75,4.5,7.75,,,2.6,N1,Ha Tinh
HT1211125,,4.6,6.5,,,,4.25,5.25,6.0,,,5.0,N1,Ha Tinh
HT1210244,,5.8,6.5,,,,5.25,6.75,7.0,,,4.0,N1,Ha Tinh
HT1210259,,8.2,6.5,7.0,6.75,4.5,,,,,,3.4,N1,Ha Tinh
HT1210695,,6.8,6.5,,,,7.0,8.0,9.0,,,3.8,N1,Ha Tinh
HT1209677,,9.4,6.5,8.25,8.25,5.25,,,,,,3.8,N1,Ha Tinh
HT1211114,,4.2,6.5,,,,3.75,6.75,7.75,,,2.2,N1,Ha Tinh
HT1209645,,4.4,6.5,,,,3.0,5.0,7.5,,,2.2,N1,Ha Tinh
HT1209693,,9.0,6.5,2.75,7.5,8.25,,,,,,3.8,N1,Ha Tinh
HT1210719,,4.6,6.5,,,,5.75,6.75,6.75,,,4.2,N1,Ha Tinh
HT1209647,,5.4,6.5,,,,4.75,6.5,9.0,,,3.6,N1,Ha Tinh
HT1209577,,7.4,6.5,4.25,6.25,8.0,,,,,,4.0,N1,Ha Tinh
HT1211016,,5.0,6.5,,,,4.5,6.5,9.0,,,3.8,N1,Ha Tinh
HT1211006,,5.4,6.42,,,,5.5,5.5,9.5,,,3.4,N1,Ha Tinh
HT1216220,,5.0,6.33,,,,6.0,7.25,7.0,,,3.2,N1,Ha Tinh
HT1213777,,5.4,6.33,,,,4.25,6.0,7.5,,,2.0,N1,Ha Tinh
HT1213810,,7.4,6.33,6.0,6.0,6.25,,,,,,7.0,N1,Ha Tinh
HT1215525,,8.2,6.33,7.0,7.0,3.25,,,,,,3.6,N1,Ha Tinh
HT1209328,,6.6,6.33,,,,5.0,4.5,7.0,,,2.2,N1,Ha Tinh
HT1209499,,7.6,6.25,7.5,6.75,3.5,,,,,,2.8,N1,Ha Tinh
HT1209078,,7.0,6.25,6.5,3.5,3.0,,,,,,5.4,N1,Ha Tinh
HT1210851,,5.2,6.25,,,,2.5,5.75,8.5,,,3.0,N1,Ha Tinh
HT1215263,,8.0,6.25,7.0,6.75,5.75,,,,,,3.6,N1,Ha Tinh
HT1214167,,5.2,6.25,,,,6.75,8.25,8.75,,,3.6,N1,Ha Tinh
HT1215898,,5.6,6.25,,,,4.0,6.0,7.25,,,2.6,N1,Ha Tinh
HT1215452,,5.0,6.25,,,,4.75,7.0,7.25,,,2.6,N1,Ha Tinh
HT1214194,,6.8,6.25,,,,7.75,8.0,9.0,,,3.6,N1,Ha Tinh
HT1214747,,3.8,6.25,,,,2.75,4.25,5.0,,,1.2,N1,Ha Tinh
HT1214178,,7.8,6.25,9.0,3.5,4.5,2.5,6.5,6.0,,,9.2,N1,Ha Tinh
HT1209074,,7.6,6.25,5.5,5.0,4.5,,,,,,2.6,N1,Ha Tinh
HT1208801,,6.2,6.25,,,,3.25,6.0,8.25,,,5.2,N1,Ha Tinh
HT1214739,,4.4,6.25,,,,4.5,6.25,8.0,,,3.2,N1,Ha Tinh
HT1215449,,4.0,6.25,,,,4.25,5.25,6.75,,,1.8,N1,Ha Tinh
HT1212815,,8.2,6.25,6.25,6.25,5.25,,,,,,6.2,N1,Ha Tinh
HT1215888,,6.6,6.25,,,,6.75,7.0,8.25,,,2.2,N1,Ha Tinh
HT1212485,,6.0,6.25,,,,4.5,6.5,7.75,,,2.6,N1,Ha Tinh
HT1212813,,4.2,6.25,,,,2.25,5.0,5.75,,,4.6,N1,Ha Tinh
HT1208702,,6.0,6.25,,,,4.0,5.5,7.0,,,4.8,N1,Ha Tinh
HT1212918,,6.8,6.25,,,,8.0,8.25,8.75,,,5.0,N1,Ha Tinh
HT1210121,,5.4,6.25,,,,4.5,6.0,7.5,,,2.4,N1,Ha Tinh
HT1211108,,5.2,6.25,,,,4.5,5.25,6.75,,,2.4,N1,Ha Tinh
HT1215289,,4.8,6.25,,,,3.75,6.5,7.75,,,2.8,N1,Ha Tinh
HT1209504,,6.0,6.25,,,,6.5,7.0,6.75,,,2.6,N1,Ha Tinh
HT1215835,,4.2,6.25,,,,6.5,7.5,8.75,,,1.6,N1,Ha Tinh
HT1215833,,4.2,6.25,,,,6.25,7.75,7.5,,,3.6,N1,Ha Tinh
HT1208630,,7.6,6.25,7.5,6.25,5.75,,,,,,3.0,N1,Ha Tinh
HT1214279,,4.4,6.25,,,,1.25,7.0,7.0,,,2.6,N1,Ha Tinh
