Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1208425,,6.6,5.5,,,,2.25,6.25,7.0,,,2.2,N1,Ha Tinh
HT1208426,,4.4,5.25,,,,3.0,5.75,8.75,,,2.8,N1,Ha Tinh
HT1208427,,5.8,7.25,,,,4.25,6.0,7.5,,,2.8,N1,Ha Tinh
HT1208428,,7.4,6.75,7.75,7.25,3.25,,,,,,3.8,N1,Ha Tinh
HT1208429,,3.0,4.25,,,,4.75,5.0,,,,,,Ha Tinh
HT1208430,,8.4,4.75,7.25,5.0,4.5,,,,,,8.2,N1,Ha Tinh
HT1208431,,4.8,4.5,,,,3.75,5.5,8.75,,,2.6,N1,Ha Tinh
HT1208432,,7.0,5.75,4.25,4.75,5.0,,,,,,4.0,N1,Ha Tinh
HT1208433,,4.4,6.0,,,,2.0,6.0,6.25,,,2.8,N1,Ha Tinh
HT1208434,,3.8,5.75,,,,2.0,5.0,6.5,,,2.8,N1,Ha Tinh
HT1208435,,5.0,6.75,,,,1.75,5.25,8.75,,,3.6,N1,Ha Tinh
HT1208436,,7.4,5.0,5.0,4.25,4.5,,,,,,4.4,N1,Ha Tinh
HT1208437,,6.6,6.5,,,,5.5,6.5,6.25,,,2.4,N1,Ha Tinh
HT1208438,,7.8,6.0,6.25,8.5,6.25,,,,,,3.8,N1,Ha Tinh
HT1208439,,7.4,7.0,,,,4.5,7.5,7.75,,,3.6,N1,Ha Tinh
HT1208440,,5.6,7.0,,,,5.0,6.5,8.5,,,4.2,N1,Ha Tinh
HT1208441,,6.4,5.75,4.5,7.25,6.75,,,,,,3.6,N1,Ha Tinh
HT1208442,,5.8,6.5,,,,8.25,7.5,8.0,,,3.6,N1,Ha Tinh
HT1208443,,3.6,6.0,,,,2.75,5.25,7.75,,,3.8,N1,Ha Tinh
HT1208444,,5.8,6.0,,,,4.0,7.0,8.25,,,1.6,N1,Ha Tinh
HT1208445,,5.6,5.25,,,,3.5,7.25,7.75,,,3.6,N1,Ha Tinh
HT1208446,,8.0,4.25,6.5,5.75,3.5,,,,,,3.4,N1,Ha Tinh
HT1208447,,6.2,7.5,,,,3.25,5.5,5.75,,,9.0,N1,Ha Tinh
HT1208448,,5.4,3.0,,,,2.25,,,,,2.6,N1,Ha Tinh
HT1208449,,6.4,8.25,,,,8.75,7.75,9.25,,,5.4,N1,Ha Tinh
HT1208450,,4.8,7.25,,,,3.25,8.75,8.75,,,5.0,N1,Ha Tinh
HT1208451,,4.0,7.5,,,,4.0,6.0,6.75,,,2.6,N1,Ha Tinh
HT1208452,,5.8,5.5,,,,3.5,4.0,7.5,,,3.6,N1,Ha Tinh
HT1208453,,8.8,5.75,7.25,6.75,4.5,,,,,,4.8,N1,Ha Tinh
HT1208454,,5.4,7.5,,,,4.75,6.25,7.5,,,5.0,N1,Ha Tinh
HT1208455,,8.6,7.5,,,,5.75,6.75,7.75,,,10.0,N3,Ha Tinh
HT1208456,,3.6,5.0,,,,3.5,6.25,4.5,,,2.4,N1,Ha Tinh
HT1208457,,5.2,5.5,,,,4.25,4.75,6.5,,,2.8,N1,Ha Tinh
HT1208458,,4.0,5.25,,,,3.25,5.25,7.25,,,2.8,N1,Ha Tinh
HT1208459,,2.0,2.75,,,,2.0,4.25,,,,,,Ha Tinh
HT1208460,,3.2,6.5,,,,8.75,8.0,7.5,,,3.0,N1,Ha Tinh
HT1208461,,5.6,8.25,,,,4.5,6.5,7.75,,,3.2,N1,Ha Tinh
HT1208462,,8.4,6.5,3.5,7.5,8.25,,,,,,3.4,N1,Ha Tinh
HT1208464,,3.0,6.0,,,,3.75,7.0,7.75,,,2.2,N1,Ha Tinh
HT1208465,,7.4,5.25,,,,4.25,7.25,9.0,,,2.6,N1,Ha Tinh
HT1208466,,6.8,5.5,6.25,6.0,5.5,,,,,,2.2,N1,Ha Tinh
HT1208467,,9.2,6.75,8.5,8.25,4.75,,,,,,4.8,N1,Ha Tinh
HT1208468,,8.6,6.0,7.75,7.5,5.0,,,,,,4.0,N1,Ha Tinh
HT1208469,,6.8,7.25,3.5,3.75,6.25,,,,,,3.0,N1,Ha Tinh
HT1208470,,2.6,4.0,,,,2.75,6.0,,,,,,Ha Tinh
HT1208471,,3.4,3.5,,,,2.75,4.5,,,,,,Ha Tinh
HT1208472,,5.6,7.5,,,,4.0,5.25,9.0,,,4.0,N1,Ha Tinh
HT1208473,,7.4,,6.75,5.0,,,,,,,3.0,N1,Ha Tinh
HT1208474,,4.0,5.75,,,,3.0,5.25,5.25,,,2.0,N1,Ha Tinh
HT1208475,,5.8,6.5,,,,7.25,8.0,7.5,,,4.6,N1,Ha Tinh
HT1208476,,7.0,8.5,,,,7.0,7.25,9.25,,,5.6,N1,Ha Tinh
HT1208477,,2.6,3.5,,,,2.5,6.25,,,,,,Ha Tinh
HT1208478,,2.6,3.5,,,,2.5,5.0,,,,,,Ha Tinh
HT1208479,,3.6,5.75,,,,5.25,5.25,8.0,,,4.2,N1,Ha Tinh
HT1208480,,4.0,6.0,,,,3.75,3.75,5.0,,,4.0,N1,Ha Tinh
HT1208481,,5.4,5.5,,,,5.0,6.0,6.0,,,2.8,N1,Ha Tinh
HT1208482,,3.4,5.5,,,,3.75,6.5,8.75,,,3.8,N1,Ha Tinh
HT1208483,,6.4,4.75,,,,6.5,6.75,8.5,,,3.4,N1,Ha Tinh
HT1208484,,4.2,5.25,,,,2.25,4.0,8.0,,,3.6,N1,Ha Tinh
HT1208485,,4.6,4.25,,,,4.25,6.25,,,,,,Ha Tinh
HT1208486,,3.4,4.75,,,,1.75,5.0,7.25,,,2.0,N1,Ha Tinh
HT1208487,,4.6,8.0,,,,7.5,8.25,8.5,,,3.8,N1,Ha Tinh
HT1208488,,7.2,8.0,,,,5.0,7.0,8.25,,,8.0,N1,Ha Tinh
HT1208489,,4.6,3.75,,,,4.5,5.75,6.25,,,2.4,N1,Ha Tinh
HT1208490,,6.2,7.25,,,,3.5,6.5,6.5,,,3.2,N1,Ha Tinh
HT1208491,,4.8,4.75,,,,2.5,5.75,5.0,,,2.0,N1,Ha Tinh
HT1208492,,4.4,6.0,,,,2.5,6.25,6.0,,,3.6,N1,Ha Tinh
HT1208493,,6.2,4.75,,,,4.0,4.75,7.5,,,3.0,N1,Ha Tinh
HT1208494,,4.2,5.5,,,,8.0,7.5,8.5,,,2.8,N1,Ha Tinh
HT1208495,,7.0,6.25,,,,6.25,6.0,7.25,,,3.6,N1,Ha Tinh
HT1208496,,5.8,6.75,,,,6.25,6.75,8.5,,,3.8,N1,Ha Tinh
HT1208497,,7.0,6.75,5.0,6.0,5.25,,,,,,5.0,N1,Ha Tinh
HT1208498,,6.6,6.5,5.5,6.0,5.75,,,,,,3.6,N1,Ha Tinh
HT1208499,,7.6,5.75,2.75,5.25,7.0,,,,,,4.2,N1,Ha Tinh
HT1208500,,5.0,4.5,,,,3.25,5.0,6.0,,,2.2,N1,Ha Tinh
HT1208501,,7.0,7.25,5.5,7.25,6.25,,,,,,4.0,N1,Ha Tinh
HT1208502,,7.4,7.0,7.25,7.25,5.25,,,,,,2.8,N1,Ha Tinh
HT1208503,,5.0,6.75,,,,3.5,4.75,8.25,,,3.2,N1,Ha Tinh
HT1208504,,5.6,6.0,,,,6.75,6.75,7.5,,,4.4,N1,Ha Tinh
HT1208505,,6.4,7.75,,,,8.5,6.5,7.75,,,4.2,N1,Ha Tinh
HT1208506,,6.4,5.25,,,,3.25,6.5,8.25,,,3.0,N1,Ha Tinh
HT1208507,,1.6,4.25,,,,2.75,5.75,,,,,,Ha Tinh
HT1208508,,4.6,5.5,,,,4.0,4.25,7.0,,,3.8,N1,Ha Tinh
HT1208509,,5.4,5.75,,,,6.25,7.75,9.25,,,3.0,N1,Ha Tinh
HT1208510,,3.4,7.0,,,,4.0,6.25,7.0,,,4.6,N1,Ha Tinh
HT1208511,,7.6,5.0,5.75,3.0,4.75,,,,,,2.0,N1,Ha Tinh
HT1208512,,9.2,6.75,7.75,4.75,2.75,,,,,,9.2,N1,Ha Tinh
HT1208513,,1.6,3.75,,,,1.5,4.75,5.25,,,1.2,N1,Ha Tinh
HT1208514,,7.0,7.5,,,,6.0,7.75,6.75,,,5.8,N1,Ha Tinh
HT1208515,,9.6,6.25,9.25,7.0,5.25,,,,,,4.6,N1,Ha Tinh
HT1208516,,7.0,7.25,,,,5.0,6.75,7.75,,,5.2,N1,Ha Tinh
HT1208517,,7.6,5.5,6.5,6.75,4.75,,,,,,4.0,N1,Ha Tinh
HT1208518,,8.0,5.75,8.25,6.0,4.5,,,,,,3.8,N1,Ha Tinh
HT1208519,,5.0,6.5,5.0,3.0,5.5,,,,,,2.8,N1,Ha Tinh
HT1208520,,4.2,6.75,,,,3.5,5.75,9.0,,,3.4,N1,Ha Tinh
HT1208521,,6.8,7.5,,,,4.5,6.75,8.75,,,4.0,N1,Ha Tinh
HT1208522,,6.2,5.75,,,,4.75,5.75,7.5,,,3.2,N1,Ha Tinh
HT1208523,,4.4,6.0,,,,2.75,6.25,8.5,,,2.4,N1,Ha Tinh
HT1208524,,5.0,6.75,,,,4.5,6.25,8.5,,,4.0,N1,Ha Tinh
HT1208525,,3.6,2.0,,,,3.75,6.25,,,,,,Ha Tinh
HT1208526,,5.2,4.75,3.5,4.0,3.0,,,,,,2.4,N1,Ha Tinh
HT1208527,,6.0,6.25,,,,4.5,6.75,8.25,,,3.8,N1,Ha Tinh
HT1208528,,4.4,7.75,,,,8.75,8.5,7.75,,,2.6,N1,Ha Tinh
HT1208529,,6.2,7.5,,,,3.5,8.25,9.0,,,3.4,N1,Ha Tinh
HT1208530,,4.4,7.0,3.0,4.25,6.0,,,,,,2.0,N1,Ha Tinh
HT1208531,,6.8,7.25,,,,4.5,5.75,4.75,,,6.4,N1,Ha Tinh
HT1208532,,6.0,5.0,,,,4.75,7.0,7.5,,,3.0,N1,Ha Tinh
HT1208533,,6.2,5.75,3.0,4.0,3.5,,,,,,5.0,N1,Ha Tinh
HT1208534,,5.4,6.75,,,,6.0,7.25,6.75,,,7.2,N1,Ha Tinh
HT1208535,,5.8,5.25,,,,5.0,6.25,8.25,,,4.4,N1,Ha Tinh
HT1208536,,4.6,5.25,,,,3.75,5.75,7.5,,,3.8,N1,Ha Tinh
HT1208537,,5.2,5.0,,,,3.5,6.0,8.5,,,2.0,N1,Ha Tinh
HT1208538,,4.2,4.25,,,,5.0,6.75,7.0,,,3.2,N1,Ha Tinh
HT1208539,,2.0,4.5,,,,3.25,4.5,6.5,,,2.4,N1,Ha Tinh
HT1208540,,7.4,7.5,,,,2.0,5.5,7.25,,,6.2,N1,Ha Tinh
HT1208541,,8.2,5.75,7.5,7.25,1.75,,,,,,2.8,N1,Ha Tinh
HT1208542,,5.6,6.75,4.75,3.75,5.5,,,,,,7.2,N1,Ha Tinh
HT1208543,,8.2,6.0,5.25,7.25,4.25,,,,,,4.0,N1,Ha Tinh
HT1208544,,5.6,5.75,,,,3.5,7.0,9.25,,,2.8,N1,Ha Tinh
HT1208545,,8.0,5.75,3.0,6.5,5.5,,,,,,4.2,N1,Ha Tinh
HT1208546,,5.0,5.75,,,,4.75,5.5,7.0,,,5.0,N1,Ha Tinh
HT1208547,,4.6,6.0,,,,5.5,5.5,6.75,,,3.4,N1,Ha Tinh
HT1208548,,4.0,6.5,,,,3.5,5.0,6.75,,,2.4,N1,Ha Tinh
HT1208549,,7.8,5.0,6.25,4.0,3.25,,,,,,7.6,N1,Ha Tinh
HT1208550,,6.6,7.0,,,,5.75,6.75,9.0,,,4.0,N1,Ha Tinh
HT1208551,,6.8,6.25,7.0,5.75,5.25,,,,,,4.6,N1,Ha Tinh
HT1208552,,5.4,6.75,,,,3.75,5.25,6.0,,,2.0,N1,Ha Tinh
HT1208553,,4.0,5.75,,,,3.25,6.75,7.5,,,4.0,N1,Ha Tinh
HT1208554,,6.4,5.75,4.75,6.25,5.75,,,,,,4.0,N1,Ha Tinh
HT1208555,,3.2,5.25,,,,3.5,3.75,7.25,,,2.2,N1,Ha Tinh
HT1208556,,6.4,6.25,5.5,5.0,3.75,,,,,,4.8,N1,Ha Tinh
HT1208557,,3.8,5.0,,,,2.75,4.75,7.25,,,1.6,N1,Ha Tinh
HT1208558,,6.4,5.75,,,,4.25,4.75,6.5,,,3.6,N1,Ha Tinh
HT1208559,,6.2,5.25,4.75,6.5,4.0,,,,,,3.4,N1,Ha Tinh
HT1208560,,7.2,6.0,,,,4.25,7.5,8.75,,,3.8,N1,Ha Tinh
HT1208561,,8.6,6.25,6.25,5.0,5.0,,,,,,6.2,N1,Ha Tinh
HT1208562,,4.8,5.25,,,,5.0,7.25,8.75,,,4.4,N1,Ha Tinh
HT1208563,,7.2,7.0,,,,3.25,7.25,7.0,,,8.4,N1,Ha Tinh
HT1208564,,6.2,5.5,,,,6.25,5.5,7.75,,,5.2,N1,Ha Tinh
HT1208565,,7.0,6.25,,,,4.5,4.75,8.0,,,3.8,N1,Ha Tinh
HT1208566,,8.6,7.25,6.75,7.0,6.0,,,,,,5.6,N1,Ha Tinh
HT1208567,,4.8,4.75,,,,2.75,6.25,8.25,,,2.4,N1,Ha Tinh
HT1208568,,3.6,4.0,,,,2.5,4.25,,,,,,Ha Tinh
HT1208569,,6.2,8.0,,,,6.25,8.25,7.25,,,3.2,N1,Ha Tinh
HT1208570,,5.6,6.0,,,,6.5,6.75,8.75,,,2.2,N1,Ha Tinh
HT1208571,,6.2,5.0,,,,4.5,,,,,,,Ha Tinh
HT1208572,,7.2,4.75,6.25,8.0,4.25,,,,,,3.0,N1,Ha Tinh
HT1208573,,6.6,8.0,,,,8.25,7.5,8.25,,,3.4,N1,Ha Tinh
HT1208574,,4.0,4.75,2.0,2.75,3.5,4.25,5.75,4.25,,,2.0,N1,Ha Tinh
HT1208575,,8.4,6.0,5.25,7.75,4.0,,,,,,6.8,N1,Ha Tinh
HT1208576,,8.6,6.25,8.75,6.5,5.5,,,,,,5.0,N1,Ha Tinh
HT1208577,,9.0,,8.25,7.25,3.25,,,,,,,,Ha Tinh
HT1208578,,8.2,3.75,6.75,7.0,2.75,,,,,,1.8,N1,Ha Tinh
HT1208579,,8.2,4.75,8.25,7.25,3.25,,,,,,4.0,N1,Ha Tinh
HT1208580,,5.0,5.5,,,,3.75,5.25,8.75,,,2.6,N1,Ha Tinh
HT1208581,,8.2,8.0,,,,6.75,7.25,8.25,,,9.2,N1,Ha Tinh
HT1208582,,4.8,6.0,,,,3.25,6.5,7.75,,,2.4,N1,Ha Tinh
HT1208583,,4.4,4.25,,,,3.0,4.25,7.25,,,3.0,N1,Ha Tinh
HT1208584,,6.4,6.25,,,,,,,,,7.8,N1,Ha Tinh
HT1208585,,7.2,7.0,5.0,6.75,5.25,,,,,,3.8,N1,Ha Tinh
HT1208586,,7.4,6.75,,,,5.5,6.75,8.0,,,5.8,N1,Ha Tinh
HT1208587,,8.6,6.0,8.0,7.5,4.75,,,,,,2.6,N1,Ha Tinh
HT1208588,,5.2,7.5,,,,5.5,7.25,8.5,,,3.6,N1,Ha Tinh
HT1208589,,6.6,5.75,2.75,2.5,3.75,4.25,5.5,6.0,,,1.6,N1,Ha Tinh
HT1208590,,4.8,6.92,,,,5.75,6.75,8.25,,,4.6,N1,Ha Tinh
HT1208591,,4.2,5.0,,,,3.25,5.5,7.25,,,3.0,N1,Ha Tinh
HT1208592,,5.8,6.75,,,,6.5,7.75,8.75,,,3.4,N1,Ha Tinh
HT1208593,,6.8,6.0,7.0,4.25,4.0,,,,,,2.6,N1,Ha Tinh
HT1208594,,3.8,5.75,,,,2.5,5.5,6.25,,,2.4,N1,Ha Tinh
HT1208595,,9.2,7.75,7.75,6.5,5.75,,,,,,9.2,N1,Ha Tinh
HT1208596,,5.0,6.25,,,,4.5,5.25,8.0,,,1.8,N1,Ha Tinh
HT1208597,,6.0,4.0,,,,3.75,6.5,,,,,,Ha Tinh
HT1208598,,5.8,5.0,,,,3.75,5.25,6.25,,,3.6,N1,Ha Tinh
HT1208599,,7.2,6.75,5.75,4.75,4.25,,,,,,5.8,N1,Ha Tinh
HT1208600,,7.6,4.75,6.75,7.25,5.5,,,,,,5.2,N1,Ha Tinh
HT1208601,,4.8,5.0,,,,5.0,5.5,8.0,,,3.0,N1,Ha Tinh
HT1208602,,7.2,4.5,7.75,4.5,5.5,,,,,,4.6,N1,Ha Tinh
HT1208603,,6.2,8.0,,,,6.0,7.75,8.25,,,7.8,N1,Ha Tinh
HT1208604,,3.0,3.5,,,,1.5,6.5,,,,,,Ha Tinh
HT1208605,,7.0,6.0,7.5,6.75,4.5,,,,,,4.8,N1,Ha Tinh
HT1208606,,7.4,5.5,6.25,5.25,5.75,,,,,,2.4,N1,Ha Tinh
HT1208607,,4.6,8.0,,,,8.25,8.25,6.5,,,4.8,N1,Ha Tinh
HT1208608,,5.6,5.75,,,,4.25,6.75,8.0,,,2.0,N1,Ha Tinh
HT1208609,,7.8,5.5,4.25,6.25,7.5,,,,,,4.6,N1,Ha Tinh
HT1208610,,5.0,5.25,,,,3.25,,,,,,,Ha Tinh
HT1208611,,6.8,6.0,4.0,4.25,4.5,,,,,,2.0,N1,Ha Tinh
HT1208612,,5.4,7.25,6.0,4.25,4.5,,,,,,2.6,N1,Ha Tinh
HT1208613,,7.4,5.5,6.75,4.25,6.0,,,,,,4.8,N1,Ha Tinh
HT1208614,,4.4,5.75,,,,5.75,7.5,5.75,,,3.8,N1,Ha Tinh
HT1208615,,5.4,4.25,,,,2.75,4.5,4.5,,,3.2,N1,Ha Tinh
HT1208616,,3.4,6.75,,,,2.25,5.5,5.75,,,2.6,N1,Ha Tinh
HT1208617,,5.0,3.0,,,,2.5,4.25,6.75,,,4.4,N1,Ha Tinh
HT1208618,,8.8,8.25,,,,9.25,7.0,7.5,,,4.4,N1,Ha Tinh
HT1208619,,5.2,5.75,,,,4.0,5.75,7.5,,,2.4,N1,Ha Tinh
HT1208620,,6.6,6.0,4.75,6.0,3.75,,,,,,3.6,N1,Ha Tinh
HT1208621,,4.6,6.5,,,,2.75,6.5,6.0,,,1.2,N1,Ha Tinh
HT1208622,,6.6,7.25,,,,4.75,6.25,8.25,,,5.6,N1,Ha Tinh
HT1208623,,8.2,6.5,,,,3.75,6.5,7.5,,,5.0,N1,Ha Tinh
HT1208624,,4.4,7.33,,,,5.75,7.5,8.75,,,3.8,N1,Ha Tinh
HT1208625,,5.2,2.0,,,,6.0,6.25,,,,,,Ha Tinh
HT1208626,,5.2,4.25,,,,5.0,6.0,8.5,,,2.4,N1,Ha Tinh
HT1208627,,4.2,4.0,,,,4.5,5.75,7.0,,,3.0,N1,Ha Tinh
HT1208628,,6.2,6.0,5.25,5.5,5.0,,,,,,4.8,N1,Ha Tinh
HT1208629,,5.2,5.25,,,,2.5,5.5,5.5,,,1.8,N1,Ha Tinh
HT1208630,,7.6,6.25,7.5,6.25,5.75,,,,,,3.0,N1,Ha Tinh
HT1208631,,4.2,7.25,,,,4.5,7.5,8.25,,,2.8,N1,Ha Tinh
HT1208632,,3.0,2.25,,,,4.25,4.75,,,,,,Ha Tinh
HT1208633,,5.8,4.5,,,,3.5,5.25,7.75,,,4.0,N1,Ha Tinh
HT1208634,,7.8,5.25,6.0,5.75,3.5,,,,,,2.4,N1,Ha Tinh
HT1208635,,4.4,4.5,,,,5.25,6.5,,,,,,Ha Tinh
HT1208636,,9.0,6.5,7.25,8.25,5.5,,,,,,3.2,N1,Ha Tinh
HT1208637,,3.4,5.25,,,,,,,,,2.4,N1,Ha Tinh
HT1208638,,6.0,6.0,,,,3.5,5.5,7.0,,,3.6,N1,Ha Tinh
HT1208639,,5.0,6.5,,,,3.75,6.0,7.5,,,3.0,N1,Ha Tinh
HT1208640,,3.6,6.5,,,,5.25,4.75,5.0,,,1.8,N1,Ha Tinh
HT1208641,,5.0,5.5,,,,5.25,7.0,8.0,,,3.8,N1,Ha Tinh
HT1208642,,3.2,5.5,3.25,2.75,2.25,3.25,4.75,6.25,,,3.0,N1,Ha Tinh
HT1208643,,9.0,6.75,8.75,7.5,3.25,,,,,,3.2,N1,Ha Tinh
HT1208644,,3.8,7.0,,,,6.0,6.0,6.75,,,4.2,N1,Ha Tinh
HT1208645,,5.6,5.25,3.0,4.0,4.25,,,,,,1.2,N1,Ha Tinh
HT1208646,,4.8,7.75,,,,5.75,7.25,8.75,,,6.4,N1,Ha Tinh
HT1208647,,7.4,6.5,6.0,6.25,3.75,,,,,,5.6,N1,Ha Tinh
HT1208648,,6.8,7.41,,,,6.25,7.0,8.5,,,6.2,N1,Ha Tinh
HT1208649,,3.6,4.5,,,,4.0,6.25,5.5,,,3.2,N1,Ha Tinh
HT1208650,,4.8,6.25,,,,6.0,6.25,7.75,,,3.4,N1,Ha Tinh
HT1208651,,5.8,6.75,,,,4.5,6.25,6.75,,,4.0,N1,Ha Tinh
HT1208652,,4.2,5.5,,,,6.25,7.5,6.25,,,2.0,N1,Ha Tinh
HT1208653,,3.6,4.0,,,,4.75,7.5,6.75,,,3.6,N1,Ha Tinh
HT1208654,,5.0,6.5,,,,4.5,6.5,8.25,,,2.4,N1,Ha Tinh
HT1208655,,7.0,7.5,,,,6.5,7.75,8.5,,,5.4,N1,Ha Tinh
HT1208656,,5.4,7.75,,,,8.25,7.75,7.0,,,4.4,N1,Ha Tinh
HT1208657,,4.4,5.5,,,,3.0,6.25,5.5,,,2.8,N1,Ha Tinh
HT1208658,,6.4,6.5,,,,3.75,5.5,6.25,,,3.6,N1,Ha Tinh
HT1208659,,2.0,,2.25,1.75,,,,,,,,,Ha Tinh
HT1208660,,5.8,8.0,,,,7.75,7.0,8.25,,,3.8,N1,Ha Tinh
HT1208661,,3.0,6.25,,,,5.5,4.5,5.75,,,2.6,N1,Ha Tinh
HT1208662,,5.6,6.0,,,,4.0,5.75,6.0,,,2.8,N1,Ha Tinh
HT1208663,,6.6,6.75,,,,6.25,7.5,8.5,,,6.2,N1,Ha Tinh
HT1208664,,4.0,5.75,,,,4.0,7.5,7.75,,,2.2,N1,Ha Tinh
HT1208665,,4.4,5.75,,,,6.5,6.25,7.0,,,4.6,N1,Ha Tinh
HT1208666,,5.6,6.5,,,,4.0,8.25,8.0,,,4.4,N1,Ha Tinh
HT1208667,,6.0,6.5,,,,5.25,8.25,8.75,,,3.2,N1,Ha Tinh
HT1208668,,2.0,5.25,,,,4.0,6.25,,,,,,Ha Tinh
HT1208669,,7.0,6.0,,,,8.0,8.0,8.75,,,3.4,N1,Ha Tinh
HT1208670,,4.6,5.0,,,,3.75,6.0,6.25,,,2.8,N1,Ha Tinh
HT1208671,,5.2,7.25,,,,5.0,7.25,8.25,,,2.0,N1,Ha Tinh
HT1208672,,5.2,7.0,,,,3.25,6.5,8.0,,,2.8,N1,Ha Tinh
HT1208673,,7.6,6.75,6.25,6.0,3.5,,,,,,4.0,N1,Ha Tinh
HT1208674,,6.4,7.0,,,,6.25,6.0,9.5,,,5.0,N1,Ha Tinh
HT1208675,,4.0,5.75,,,,5.75,7.5,7.5,,,2.0,N1,Ha Tinh
HT1208676,,2.8,4.0,,,,2.75,4.0,5.25,,,2.2,N1,Ha Tinh
HT1208677,,4.4,5.5,,,,2.5,6.5,7.25,,,3.0,N1,Ha Tinh
HT1208678,,6.4,6.25,3.75,4.5,5.5,,,,,,3.2,N1,Ha Tinh
HT1208679,,3.2,5.25,,,,3.0,6.25,4.75,,,2.8,N1,Ha Tinh
HT1208680,,3.2,4.0,,,,2.25,2.75,3.75,,,2.6,N1,Ha Tinh
HT1208681,,6.8,5.75,5.75,5.5,4.5,,,,,,4.2,N1,Ha Tinh
HT1208682,,8.0,3.75,6.25,7.25,3.75,,,,,,2.4,N1,Ha Tinh
HT1208683,,4.4,5.5,,,,7.5,7.75,7.75,,,1.8,N1,Ha Tinh
HT1208684,,5.4,6.75,5.5,4.5,3.75,,,,,,2.8,N1,Ha Tinh
HT1208685,,4.2,7.5,,,,5.75,7.0,9.25,,,2.8,N1,Ha Tinh
HT1208686,,5.6,5.5,,,,2.75,5.25,5.75,,,2.4,N1,Ha Tinh
HT1208687,,6.8,7.0,,,,6.75,8.0,7.75,,,5.2,N1,Ha Tinh
HT1208688,,7.4,8.75,,,,3.0,6.75,5.75,,,9.4,N1,Ha Tinh
HT1208689,,5.6,5.5,,,,4.0,5.0,6.75,,,4.2,N1,Ha Tinh
HT1208690,,4.8,6.25,,,,2.75,6.0,7.75,,,3.6,N1,Ha Tinh
HT1208691,,6.2,5.0,,,,6.0,7.5,8.0,,,2.8,N1,Ha Tinh
HT1208692,,5.6,8.25,,,,5.0,6.75,8.0,,,2.2,N1,Ha Tinh
HT1208693,,4.4,5.0,,,,3.75,5.0,7.25,,,2.0,N1,Ha Tinh
HT1208694,,4.8,6.25,,,,3.0,5.5,7.5,,,3.6,N1,Ha Tinh
HT1208695,,5.2,6.0,,,,4.25,6.0,7.5,,,2.0,N1,Ha Tinh
HT1208696,,2.6,,,,,4.25,4.75,,,,3.6,N1,Ha Tinh
HT1208697,,8.0,9.0,4.5,3.75,3.75,,,,,,6.0,N1,Ha Tinh
HT1208698,,5.0,5.5,,,,4.0,5.75,7.5,,,2.8,N1,Ha Tinh
HT1208699,,5.2,5.5,,,,4.5,6.5,8.0,,,3.6,N1,Ha Tinh
HT1208700,,7.2,8.0,,,,4.5,5.75,7.25,,,9.4,N1,Ha Tinh
HT1208701,,3.6,3.5,,,,3.5,6.0,,,,,,Ha Tinh
HT1208702,,6.0,6.25,,,,4.0,5.5,7.0,,,4.8,N1,Ha Tinh
HT1208703,,7.4,7.5,6.75,4.0,4.5,,,,,,4.0,N1,Ha Tinh
HT1208704,,5.0,4.75,,,,3.25,6.0,6.25,,,5.0,N1,Ha Tinh
HT1208705,,2.6,5.5,,,,4.25,6.0,5.75,,,3.0,N1,Ha Tinh
HT1208706,,6.6,5.5,5.5,4.25,4.25,,,,,,2.8,N1,Ha Tinh
HT1208707,,5.2,6.25,,,,5.5,7.5,8.0,,,3.0,N1,Ha Tinh
HT1208708,,8.2,6.5,7.75,5.25,3.75,,,,,,3.4,N1,Ha Tinh
HT1208709,,4.4,7.5,,,,2.25,6.25,7.75,,,3.4,N1,Ha Tinh
HT1208710,,8.0,5.75,8.0,6.75,5.5,,,,,,3.6,N1,Ha Tinh
HT1208711,,4.8,6.0,,,,2.75,3.75,6.75,,,2.2,N1,Ha Tinh
HT1208712,,4.6,6.25,,,,5.0,6.75,7.75,,,3.0,N1,Ha Tinh
HT1208713,,8.6,6.0,6.75,8.25,5.0,,,,,,5.8,N1,Ha Tinh
HT1208714,,4.2,4.75,,,,4.25,6.0,,,,,,Ha Tinh
HT1208715,,4.4,4.25,,,,4.75,5.75,7.0,,,1.0,N1,Ha Tinh
HT1208716,,5.8,6.25,,,,5.25,6.75,7.5,,,3.0,N1,Ha Tinh
HT1208717,,5.6,7.75,,,,9.5,9.5,8.0,,,2.6,N1,Ha Tinh
HT1208718,,5.2,4.5,,,,3.5,7.5,7.25,,,3.6,N1,Ha Tinh
HT1208719,,4.0,6.75,,,,3.5,7.75,8.25,,,3.2,N1,Ha Tinh
HT1208720,,5.6,6.25,,,,2.75,7.0,7.5,,,1.6,N1,Ha Tinh
HT1208721,,4.0,2.75,,,,4.25,6.25,6.25,,,2.8,N1,Ha Tinh
HT1208722,,4.6,6.25,,,,4.25,6.25,7.75,,,3.6,N1,Ha Tinh
HT1208723,,6.8,6.25,,,,6.0,7.75,8.5,,,4.6,N1,Ha Tinh
HT1208724,,3.2,5.25,,,,2.0,6.0,5.5,,,2.2,N1,Ha Tinh
